Energy_MeV,Elec_Stop,Nuc_Stop,Total_Stop,Range_A,Straggling_Long_A,Straggling_Lat_A
0.007,5.961,3.403,9.364,71.63,2.67,1.1
0.008,5.363,3.023,8.386000000000001,89.31,3.68,1.33
0.009,4.943,2.722,7.664999999999999,108.72,4.61,1.58
0.01,4.551,2.479,7.03,129.79,5.51,1.85
