Energy_MeV,Elec_Stop,Nuc_Stop,Total_Stop,Range_A,Straggling_Long_A,Straggling_Lat_A
0.008,5.658,2.768,8.426,87.46,3.53,1.01
0.009,5.159,2.491,7.65,105.96,4.4,1.19
0.01,4.702,2.267,6.968999999999999,126.26,5.27,1.38
