Energy_MeV,Elec_Stop,Nuc_Stop,Total_Stop,Range_A,Straggling_Long_A,Straggling_Lat_A
0.0065,6.694,4.152,10.846,61.95,2.31,1.1
0.007,6.336,3.889,10.225,69.62,2.56,1.21
0.008,5.728,3.456,9.184,86.21,3.5,1.45
0.009,5.279,3.113,8.392,104.39,4.36,1.7
0.01,4.858,2.835,7.693,124.12,5.2,1.98
